gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	logFC	pct_B1	pct_A1	comparison	target	direction
Atp9a	0.323554322542737	1.69418429343701	0.108	0.13	1	1.69418429343701	0.108	0.13	B1_vs_A1	vascular_gate	up_in_B1
Gna12	0.323622381686391	0.45398903485456	0.13	0.152	1	0.45398903485456	0.13	0.152	B1_vs_A1	vascular_gate	up_in_B1
Gpr146	0.324547401680865	0.130974299661592	0.147	0.168	1	0.130974299661592	0.147	0.168	B1_vs_A1	vascular_gate	up_in_B1
Sox18	0.325002416751773	-0.321541248095285	0.196	0.208	1	-0.321541248095285	0.196	0.208	B1_vs_A1	vascular_gate	up_in_A1
Atp6v0a2	0.325594503050202	0.353584468648181	0.108	0.126	1	0.353584468648181	0.108	0.126	B1_vs_A1	vascular_gate	up_in_B1
Uhrf2	0.326083734829791	0.817633798108641	0.171	0.201	1	0.817633798108641	0.171	0.201	B1_vs_A1	vascular_gate	up_in_B1
Srrm1	0.327474632891533	0.403020952455	0.236	0.276	1	0.403020952455	0.236	0.276	B1_vs_A1	vascular_gate	up_in_B1
Slk	0.327540941995044	0.677271235148196	0.194	0.229	1	0.677271235148196	0.194	0.229	B1_vs_A1	vascular_gate	up_in_B1
Aldh6a1	0.329745894266657	0.219462417692667	0.091	0.106	1	0.219462417692667	0.091	0.106	B1_vs_A1	vascular_gate	up_in_B1
Ezh1	0.329960984450783	0.750671821236871	0.153	0.154	1	0.750671821236871	0.153	0.154	B1_vs_A1	vascular_gate	up_in_B1
Ets2	0.330312165153499	0.266113776184722	0.138	0.16	1	0.266113776184722	0.138	0.16	B1_vs_A1	vascular_gate	up_in_B1
Taf1	0.330620225166664	1.15640031988069	0.145	0.146	1	1.15640031988069	0.145	0.146	B1_vs_A1	vascular_gate	up_in_B1
Drosha	0.332429999315272	1.0201065714177	0.085	0.1	1	1.0201065714177	0.085	0.1	B1_vs_A1	vascular_gate	up_in_B1
Pank2	0.332488213767476	1.13698211261746	0.132	0.13	1	1.13698211261746	0.132	0.13	B1_vs_A1	vascular_gate	up_in_B1
Bptf	0.333637769501048	0.446229147928863	0.242	0.284	1	0.446229147928863	0.242	0.284	B1_vs_A1	vascular_gate	up_in_B1
Cwf19l2	0.334132016980235	1.05120257145887	0.148	0.149	1	1.05120257145887	0.148	0.149	B1_vs_A1	vascular_gate	up_in_B1
Gnas	0.337010307554542	-0.10601481301821	0.706	0.678	1	-0.10601481301821	0.706	0.678	B1_vs_A1	vascular_gate	up_in_A1
Abcd3	0.339333314540379	0.697275134360736	0.102	0.119	1	0.697275134360736	0.102	0.119	B1_vs_A1	vascular_gate	up_in_B1
Map1lc3a	0.340009552795105	0.0468375510449892	0.334	0.368	1	0.0468375510449892	0.334	0.368	B1_vs_A1	vascular_gate	up_in_B1
Ap1ar	0.34044841174482	0.808148330832673	0.097	0.114	1	0.808148330832673	0.097	0.114	B1_vs_A1	vascular_gate	up_in_B1
Ppm1b	0.340842424724645	1.25251313552644	0.119	0.117	1	1.25251313552644	0.119	0.117	B1_vs_A1	vascular_gate	up_in_B1
Sept9	0.342051285193753	0.357057276864154	0.134	0.153	1	0.357057276864154	0.134	0.153	B1_vs_A1	vascular_gate	up_in_B1
Aff1	0.344056210165493	0.929122508889976	0.169	0.172	1	0.929122508889976	0.169	0.172	B1_vs_A1	vascular_gate	up_in_B1
Diaph1	0.344090349503601	0.692634027003193	0.165	0.167	1	0.692634027003193	0.165	0.167	B1_vs_A1	vascular_gate	up_in_B1
Plekha1	0.344275029376326	1.3183906264872	0.138	0.137	1	1.3183906264872	0.138	0.137	B1_vs_A1	vascular_gate	up_in_B1
Ndufaf7	0.345160328549674	0.723358205408175	0.086	0.1	1	0.723358205408175	0.086	0.1	B1_vs_A1	vascular_gate	up_in_B1
Iws1	0.345199201497761	0.91123047987305	0.114	0.134	1	0.91123047987305	0.114	0.134	B1_vs_A1	vascular_gate	up_in_B1
Ankrd40	0.345980632948584	0.588938737572838	0.183	0.185	1	0.588938737572838	0.183	0.185	B1_vs_A1	vascular_gate	up_in_B1
Chchd2	0.348193280151257	-0.0174714408690093	0.595	0.621	1	-0.0174714408690093	0.595	0.621	B1_vs_A1	vascular_gate	up_in_A1
Kpna4	0.349416447482358	0.650706011271962	0.206	0.215	1	0.650706011271962	0.206	0.215	B1_vs_A1	vascular_gate	up_in_B1
Cul5	0.350166379147337	0.746133613022208	0.13	0.152	1	0.746133613022208	0.13	0.152	B1_vs_A1	vascular_gate	up_in_B1
Mfsd14a	0.350602838370788	0.463016418083048	0.124	0.145	1	0.463016418083048	0.124	0.145	B1_vs_A1	vascular_gate	up_in_B1
Zfp950	0.351932975326244	0.931140952295745	0.141	0.167	1	0.931140952295745	0.141	0.167	B1_vs_A1	vascular_gate	up_in_B1
Map4k2	0.352037925369981	0.709939703321645	0.156	0.153	1	0.709939703321645	0.156	0.153	B1_vs_A1	vascular_gate	up_in_B1
Inpp5a	0.352359976622585	1.00687721386323	0.158	0.158	1	1.00687721386323	0.158	0.158	B1_vs_A1	vascular_gate	up_in_B1
Zfp266	0.352727776103435	0.707688437007126	0.096	0.112	1	0.707688437007126	0.096	0.112	B1_vs_A1	vascular_gate	up_in_B1
Hmgxb4	0.353334288214925	0.377053973378699	0.094	0.108	1	0.377053973378699	0.094	0.108	B1_vs_A1	vascular_gate	up_in_B1
Upf2	0.354636712279947	0.830516454076069	0.131	0.154	1	0.830516454076069	0.131	0.154	B1_vs_A1	vascular_gate	up_in_B1
Fam129a	0.355173986666783	0.695898472897037	0.112	0.107	1	0.695898472897037	0.112	0.107	B1_vs_A1	vascular_gate	up_in_B1
Mrps28	0.356026378503129	0.344271443397522	0.1	0.116	1	0.344271443397522	0.1	0.116	B1_vs_A1	vascular_gate	up_in_B1
Gpx4	0.357909328390005	0.00395911155441864	0.493	0.534	1	0.00395911155441864	0.493	0.534	B1_vs_A1	vascular_gate	up_in_B1
Slf2	0.358971505848008	1.41262292548884	0.111	0.108	1	1.41262292548884	0.111	0.108	B1_vs_A1	vascular_gate	up_in_B1
Casc4	0.359617453885181	1.35216964330966	0.108	0.105	1	1.35216964330966	0.108	0.105	B1_vs_A1	vascular_gate	up_in_B1
Tpcn1	0.361440032661494	0.887933856407762	0.109	0.105	1	0.887933856407762	0.109	0.105	B1_vs_A1	vascular_gate	up_in_B1
Reck	0.362241427230498	-0.224167092891795	0.168	0.157	1	-0.224167092891795	0.168	0.157	B1_vs_A1	vascular_gate	up_in_A1
Bok	0.362416137249334	0.941548533835069	0.131	0.128	1	0.941548533835069	0.131	0.128	B1_vs_A1	vascular_gate	up_in_B1
Pcbp4	0.364707239748018	1.64961098683688	0.104	0.101	1	1.64961098683688	0.104	0.101	B1_vs_A1	vascular_gate	up_in_B1
Atp5g2	0.37000946280693	0.0229028895869448	0.356	0.396	1	0.0229028895869448	0.356	0.396	B1_vs_A1	vascular_gate	up_in_B1
Adam17	0.370741810665415	0.528421792035798	0.113	0.13	1	0.528421792035798	0.113	0.13	B1_vs_A1	vascular_gate	up_in_B1
Vtn	0.371313720160264	0.174051213939084	0.214	0.202	1	0.174051213939084	0.214	0.202	B1_vs_A1	vascular_gate	up_in_B1
Scarf1	0.371862545246904	0.605446197218031	0.09	0.104	1	0.605446197218031	0.09	0.104	B1_vs_A1	vascular_gate	up_in_B1
Mtpn	0.372355189743306	0.753665255434136	0.221	0.232	1	0.753665255434136	0.221	0.232	B1_vs_A1	vascular_gate	up_in_B1
Nck1	0.374106440444789	0.353338707588899	0.154	0.177	1	0.353338707588899	0.154	0.177	B1_vs_A1	vascular_gate	up_in_B1
Rnf187	0.37507830442511	0.710605359524067	0.258	0.271	1	0.710605359524067	0.258	0.271	B1_vs_A1	vascular_gate	up_in_B1
Arglu1	0.376875595775211	0.32488742196339	0.294	0.335	1	0.32488742196339	0.294	0.335	B1_vs_A1	vascular_gate	up_in_B1
Glyr1	0.37710478025859	0.750148422611609	0.158	0.185	1	0.750148422611609	0.158	0.185	B1_vs_A1	vascular_gate	up_in_B1
Nek7	0.377339928455915	0.211373496706566	0.257	0.262	1	0.211373496706566	0.257	0.262	B1_vs_A1	vascular_gate	up_in_B1
Slc25a12	0.379027738519302	0.765881768753931	0.092	0.107	1	0.765881768753931	0.092	0.107	B1_vs_A1	vascular_gate	up_in_B1
Nin	0.384532070222304	1.51806866879747	0.105	0.102	1	1.51806866879747	0.105	0.102	B1_vs_A1	vascular_gate	up_in_B1
Kdm1a	0.385545117330629	1.0034038861995	0.151	0.153	1	1.0034038861995	0.151	0.153	B1_vs_A1	vascular_gate	up_in_B1
Otud4	0.386689176706932	0.946129505660649	0.116	0.114	1	0.946129505660649	0.116	0.114	B1_vs_A1	vascular_gate	up_in_B1
Mllt6	0.38719092637137	0.752656707476616	0.151	0.174	1	0.752656707476616	0.151	0.174	B1_vs_A1	vascular_gate	up_in_B1
Nup214	0.387240297084492	0.8577175657607	0.1	0.115	1	0.8577175657607	0.1	0.115	B1_vs_A1	vascular_gate	up_in_B1
Rbm25	0.387410886234746	0.518391036883009	0.267	0.311	1	0.518391036883009	0.267	0.311	B1_vs_A1	vascular_gate	up_in_B1
Sec23a	0.389449130859754	1.12257679730006	0.087	0.102	1	1.12257679730006	0.087	0.102	B1_vs_A1	vascular_gate	up_in_B1
Acbd6	0.389944896783356	0.887426080691897	0.155	0.184	1	0.887426080691897	0.155	0.184	B1_vs_A1	vascular_gate	up_in_B1
Lmbrd1	0.391285691486025	0.583643844643679	0.215	0.225	1	0.583643844643679	0.215	0.225	B1_vs_A1	vascular_gate	up_in_B1
Ndufs4	0.392434972624937	0.586151722630633	0.217	0.227	1	0.586151722630633	0.217	0.227	B1_vs_A1	vascular_gate	up_in_B1
Camta2	0.393876659087151	1.70455111914714	0.111	0.11	1	1.70455111914714	0.111	0.11	B1_vs_A1	vascular_gate	up_in_B1
Odf2	0.394714111218814	1.14433436185388	0.086	0.1	1	1.14433436185388	0.086	0.1	B1_vs_A1	vascular_gate	up_in_B1
Adamts10	0.399566731707027	0.62450704099098	0.138	0.161	1	0.62450704099098	0.138	0.161	B1_vs_A1	vascular_gate	up_in_B1
Nus1	0.39982448869436	0.669799471949349	0.13	0.149	1	0.669799471949349	0.13	0.149	B1_vs_A1	vascular_gate	up_in_B1
Impdh1	0.400920061994674	0.45729118062778	0.129	0.126	1	0.45729118062778	0.129	0.126	B1_vs_A1	vascular_gate	up_in_B1
Dgcr6	0.401491146474542	0.515984754802842	0.18	0.209	1	0.515984754802842	0.18	0.209	B1_vs_A1	vascular_gate	up_in_B1
Tmem63b	0.402489852359591	1.3606521508322	0.098	0.115	1	1.3606521508322	0.098	0.115	B1_vs_A1	vascular_gate	up_in_B1
Ensa	0.403394564596314	0.970840356063767	0.178	0.183	1	0.970840356063767	0.178	0.183	B1_vs_A1	vascular_gate	up_in_B1
Ggnbp2	0.404139197820579	0.817521683059482	0.212	0.223	1	0.817521683059482	0.212	0.223	B1_vs_A1	vascular_gate	up_in_B1
Xpo6	0.40496486390113	1.35970286813063	0.104	0.102	1	1.35970286813063	0.104	0.102	B1_vs_A1	vascular_gate	up_in_B1
Rcor1	0.405090898663828	1.06675557308808	0.133	0.133	1	1.06675557308808	0.133	0.133	B1_vs_A1	vascular_gate	up_in_B1
Ube2d2a	0.406231866333854	0.552266869732259	0.241	0.252	1	0.552266869732259	0.241	0.252	B1_vs_A1	vascular_gate	up_in_B1
Dcun1d1	0.406851173288538	0.878578154194038	0.097	0.112	1	0.878578154194038	0.097	0.112	B1_vs_A1	vascular_gate	up_in_B1
Fkbp15	0.40691377632899	0.933633899654643	0.109	0.127	1	0.933633899654643	0.109	0.127	B1_vs_A1	vascular_gate	up_in_B1
Crebrf	0.407203012230607	0.717155180108898	0.172	0.176	1	0.717155180108898	0.172	0.176	B1_vs_A1	vascular_gate	up_in_B1
Zfp592	0.407398625522462	1.20778861138274	0.104	0.121	1	1.20778861138274	0.104	0.121	B1_vs_A1	vascular_gate	up_in_B1
Rcsd1	0.408770533860686	0.891178437535415	0.141	0.14	1	0.891178437535415	0.141	0.14	B1_vs_A1	vascular_gate	up_in_B1
Caprin1	0.408795480842321	0.439148038173064	0.199	0.23	1	0.439148038173064	0.199	0.23	B1_vs_A1	vascular_gate	up_in_B1
Khdrbs3	0.409621233259247	1.4305765662213	0.139	0.142	1	1.4305765662213	0.139	0.142	B1_vs_A1	vascular_gate	up_in_B1
Ube2k	0.410200182113669	0.709012253651417	0.235	0.25	1	0.709012253651417	0.235	0.25	B1_vs_A1	vascular_gate	up_in_B1
Ndst1	0.410222303067706	1.22812407397971	0.105	0.122	1	1.22812407397971	0.105	0.122	B1_vs_A1	vascular_gate	up_in_B1
Qdpr	0.411115462884825	0.451742956918869	0.163	0.187	1	0.451742956918869	0.163	0.187	B1_vs_A1	vascular_gate	up_in_B1
N4bp1	0.413709942729673	0.713598369781246	0.134	0.135	1	0.713598369781246	0.134	0.135	B1_vs_A1	vascular_gate	up_in_B1
Ldb2	0.413912601871908	1.549216145235	0.09	0.105	1	1.549216145235	0.09	0.105	B1_vs_A1	vascular_gate	up_in_B1
Edf1	0.414358292351084	0.404119822924744	0.304	0.322	1	0.404119822924744	0.304	0.322	B1_vs_A1	vascular_gate	up_in_B1
Sap30l	0.414905156666681	0.685961886364289	0.168	0.195	1	0.685961886364289	0.168	0.195	B1_vs_A1	vascular_gate	up_in_B1
Rrm2b	0.417028613021632	0.890976834417684	0.114	0.131	1	0.890976834417684	0.114	0.131	B1_vs_A1	vascular_gate	up_in_B1
Mpp6	0.418649926451186	0.0447122642208481	0.118	0.111	1	0.0447122642208481	0.118	0.111	B1_vs_A1	vascular_gate	up_in_B1
Wdr13	0.419230482204444	1.59729285904613	0.116	0.116	1	1.59729285904613	0.116	0.116	B1_vs_A1	vascular_gate	up_in_B1
Rap1a	0.422283749225373	0.372571830358134	0.287	0.302	1	0.372571830358134	0.287	0.302	B1_vs_A1	vascular_gate	up_in_B1
Smarcc1	0.422577650666631	1.1485248760069	0.128	0.129	1	1.1485248760069	0.128	0.129	B1_vs_A1	vascular_gate	up_in_B1
Lsm14a	0.423834536480091	0.371385895232436	0.17	0.196	1	0.371385895232436	0.17	0.196	B1_vs_A1	vascular_gate	up_in_B1
Lrrc58	0.42524839640287	0.311682133820335	0.287	0.299	1	0.311682133820335	0.287	0.299	B1_vs_A1	vascular_gate	up_in_B1
Dusp3	0.425315742464935	0.37947691470465	0.245	0.252	1	0.37947691470465	0.245	0.252	B1_vs_A1	vascular_gate	up_in_B1
Maz	0.428898518822383	0.768183430994756	0.137	0.159	1	0.768183430994756	0.137	0.159	B1_vs_A1	vascular_gate	up_in_B1
Thoc2	0.429426466724983	0.572990401656373	0.197	0.229	1	0.572990401656373	0.197	0.229	B1_vs_A1	vascular_gate	up_in_B1
Clstn1	0.430483607511909	0.616551411814868	0.236	0.247	1	0.616551411814868	0.236	0.247	B1_vs_A1	vascular_gate	up_in_B1
Srek1	0.431149701266354	1.08104482017265	0.178	0.185	1	1.08104482017265	0.178	0.185	B1_vs_A1	vascular_gate	up_in_B1
Slco3a1	0.433969890151597	1.26170684799972	0.134	0.155	1	1.26170684799972	0.134	0.155	B1_vs_A1	vascular_gate	up_in_B1
Tnrc18	0.433980283231792	0.596219454635873	0.184	0.213	1	0.596219454635873	0.184	0.213	B1_vs_A1	vascular_gate	up_in_B1
Syncrip	0.43410065515337	0.807928711137435	0.179	0.184	1	0.807928711137435	0.179	0.184	B1_vs_A1	vascular_gate	up_in_B1
Nufip2	0.434157074784579	0.999998908517061	0.184	0.192	1	0.999998908517061	0.184	0.192	B1_vs_A1	vascular_gate	up_in_B1
Gm17018	0.437097858996199	0.455790598179138	0.114	0.129	1	0.455790598179138	0.114	0.129	B1_vs_A1	vascular_gate	up_in_B1
S100a13	0.439723829664395	0.00891200445008689	0.319	0.346	1	0.00891200445008689	0.319	0.346	B1_vs_A1	vascular_gate	up_in_B1
Ece1	0.440631820192982	0.0125089282212228	0.267	0.288	1	0.0125089282212228	0.267	0.288	B1_vs_A1	vascular_gate	up_in_B1
Cpsf6	0.441006526860438	0.90355026857503	0.141	0.163	1	0.90355026857503	0.141	0.163	B1_vs_A1	vascular_gate	up_in_B1
Dram2	0.441269792084903	0.376154967125605	0.149	0.171	1	0.376154967125605	0.149	0.171	B1_vs_A1	vascular_gate	up_in_B1
Khsrp	0.442796876187045	1.01145419478119	0.1	0.116	1	1.01145419478119	0.1	0.116	B1_vs_A1	vascular_gate	up_in_B1
Mpp5	0.4477051979004	0.360703474476579	0.106	0.121	1	0.360703474476579	0.106	0.121	B1_vs_A1	vascular_gate	up_in_B1
Zfand5	0.449237363963589	0.489998445540113	0.224	0.26	1	0.489998445540113	0.224	0.26	B1_vs_A1	vascular_gate	up_in_B1
Epb41l2	0.450690785868304	0.516893458553533	0.211	0.219	1	0.516893458553533	0.211	0.219	B1_vs_A1	vascular_gate	up_in_B1
Sacm1l	0.451557599647563	1.18495665297966	0.131	0.134	1	1.18495665297966	0.131	0.134	B1_vs_A1	vascular_gate	up_in_B1
Hspa4	0.451717338050923	0.313447363591584	0.192	0.218	1	0.313447363591584	0.192	0.218	B1_vs_A1	vascular_gate	up_in_B1
Bag1	0.453256640664434	0.346450982833952	0.252	0.286	1	0.346450982833952	0.252	0.286	B1_vs_A1	vascular_gate	up_in_B1
Ndufb5	0.454493818884374	0.21860201488463	0.291	0.33	1	0.21860201488463	0.291	0.33	B1_vs_A1	vascular_gate	up_in_B1
Ptp4a3	0.456569309629317	0.217363108648581	0.165	0.182	1	0.217363108648581	0.165	0.182	B1_vs_A1	vascular_gate	up_in_B1
Ndufa4	0.457470440038732	0.11418442558358	0.485	0.494	1	0.11418442558358	0.485	0.494	B1_vs_A1	vascular_gate	up_in_B1
Dars	0.458309625694752	0.37635566133646	0.088	0.1	1	0.37635566133646	0.088	0.1	B1_vs_A1	vascular_gate	up_in_B1
Qrich1	0.459317892466663	1.05460486347661	0.122	0.141	1	1.05460486347661	0.122	0.141	B1_vs_A1	vascular_gate	up_in_B1
Stx16	0.461002780961498	1.08067410757893	0.131	0.151	1	1.08067410757893	0.131	0.151	B1_vs_A1	vascular_gate	up_in_B1
Sept8	0.46260983154479	0.997898214156001	0.141	0.142	1	0.997898214156001	0.141	0.142	B1_vs_A1	vascular_gate	up_in_B1
Luc7l	0.463820553636773	1.02136587740399	0.111	0.128	1	1.02136587740399	0.111	0.128	B1_vs_A1	vascular_gate	up_in_B1
Med15	0.464169869922291	1.15620390775953	0.117	0.135	1	1.15620390775953	0.117	0.135	B1_vs_A1	vascular_gate	up_in_B1
Stard7	0.464776899693263	1.18078746463982	0.102	0.1	1	1.18078746463982	0.102	0.1	B1_vs_A1	vascular_gate	up_in_B1
Rab8b	0.465582685395808	0.597163472555687	0.09	0.102	1	0.597163472555687	0.09	0.102	B1_vs_A1	vascular_gate	up_in_B1
Rgs3	0.467375587852195	0.196811325494982	0.185	0.207	1	0.196811325494982	0.185	0.207	B1_vs_A1	vascular_gate	up_in_B1
Rps6kb1	0.468591128354271	0.600014191048412	0.162	0.164	1	0.600014191048412	0.162	0.164	B1_vs_A1	vascular_gate	up_in_B1
Casc3	0.46899498632453	0.96389961542882	0.1	0.115	1	0.96389961542882	0.1	0.115	B1_vs_A1	vascular_gate	up_in_B1
Stx6	0.470483233576544	0.789346049902865	0.116	0.132	1	0.789346049902865	0.116	0.132	B1_vs_A1	vascular_gate	up_in_B1
Bclaf1	0.47103435110088	0.525999491941424	0.222	0.257	1	0.525999491941424	0.222	0.257	B1_vs_A1	vascular_gate	up_in_B1
Pnpla6	0.474589405369173	0.630128393112187	0.123	0.122	1	0.630128393112187	0.123	0.122	B1_vs_A1	vascular_gate	up_in_B1
Sqstm1	0.475584855230634	0.556347715287565	0.182	0.209	1	0.556347715287565	0.182	0.209	B1_vs_A1	vascular_gate	up_in_B1
Cx3cl1	0.479540320004122	1.3683963103711	0.121	0.121	1	1.3683963103711	0.121	0.121	B1_vs_A1	vascular_gate	up_in_B1
Tmx4	0.479618173113877	0.960767856833093	0.136	0.157	1	0.960767856833093	0.136	0.157	B1_vs_A1	vascular_gate	up_in_B1
Cnot6	0.481032133128323	0.537524582750789	0.182	0.189	1	0.537524582750789	0.182	0.189	B1_vs_A1	vascular_gate	up_in_B1
Hpcal1	0.481578028423044	0.53657154015784	0.133	0.15	1	0.53657154015784	0.133	0.15	B1_vs_A1	vascular_gate	up_in_B1
Lrrfip2	0.482116260363148	0.538869878661782	0.118	0.136	1	0.538869878661782	0.118	0.136	B1_vs_A1	vascular_gate	up_in_B1
Rc3h2	0.483184009654612	0.912090557994467	0.155	0.181	1	0.912090557994467	0.155	0.181	B1_vs_A1	vascular_gate	up_in_B1
Stat5b	0.484743912080997	1.16864453665775	0.106	0.105	1	1.16864453665775	0.106	0.105	B1_vs_A1	vascular_gate	up_in_B1
Aqp11	0.484753954779084	-0.25167871411609	0.141	0.151	1	-0.25167871411609	0.141	0.151	B1_vs_A1	vascular_gate	up_in_A1
B4galt4	0.487459570630994	0.0209285861388964	0.151	0.165	1	0.0209285861388964	0.151	0.165	B1_vs_A1	vascular_gate	up_in_B1
Iars2	0.491450246326348	1.03264611718006	0.108	0.123	1	1.03264611718006	0.108	0.123	B1_vs_A1	vascular_gate	up_in_B1
Npepps	0.492218288071794	0.64378989182201	0.162	0.166	1	0.64378989182201	0.162	0.166	B1_vs_A1	vascular_gate	up_in_B1
Cspg4	0.493169599291544	0.447692644201165	0.097	0.106	1	0.447692644201165	0.097	0.106	B1_vs_A1	vascular_gate	up_in_B1
Kif2a	0.495325193334472	0.756649327503485	0.153	0.157	1	0.756649327503485	0.153	0.157	B1_vs_A1	vascular_gate	up_in_B1
Elavl1	0.497902650544241	0.736139808361176	0.176	0.183	1	0.736139808361176	0.176	0.183	B1_vs_A1	vascular_gate	up_in_B1
Ncbp3	0.505087992564002	0.873079259208247	0.092	0.105	1	0.873079259208247	0.092	0.105	B1_vs_A1	vascular_gate	up_in_B1
Timm10b	0.507864265103383	0.665013595839706	0.166	0.191	1	0.665013595839706	0.166	0.191	B1_vs_A1	vascular_gate	up_in_B1
Entpd1	0.508504599316261	0.566999922490228	0.172	0.195	1	0.566999922490228	0.172	0.195	B1_vs_A1	vascular_gate	up_in_B1
Wfdc1	0.50878002165017	0.193818588007293	0.174	0.193	1	0.193818588007293	0.174	0.193	B1_vs_A1	vascular_gate	up_in_B1
Flywch1	0.509684381028662	1.40335546507986	0.139	0.143	1	1.40335546507986	0.139	0.143	B1_vs_A1	vascular_gate	up_in_B1
Ppp4r3a	0.510490694824224	0.928946980799955	0.133	0.154	1	0.928946980799955	0.133	0.154	B1_vs_A1	vascular_gate	up_in_B1
Notch1	0.512038838294801	0.443116956922013	0.225	0.233	1	0.443116956922013	0.225	0.233	B1_vs_A1	vascular_gate	up_in_B1
Ap2a2	0.51338303180458	0.80203005110061	0.194	0.202	1	0.80203005110061	0.194	0.202	B1_vs_A1	vascular_gate	up_in_B1
Aig1	0.516020764754028	0.885683032549718	0.128	0.128	1	0.885683032549718	0.128	0.128	B1_vs_A1	vascular_gate	up_in_B1
Ak3	0.522571754122213	0.472167797527226	0.182	0.206	1	0.472167797527226	0.182	0.206	B1_vs_A1	vascular_gate	up_in_B1
Nmt2	0.523230412408619	0.860973260643154	0.11	0.124	1	0.860973260643154	0.11	0.124	B1_vs_A1	vascular_gate	up_in_B1
Timm8b	0.52772598239977	0.595594517331081	0.211	0.243	1	0.595594517331081	0.211	0.243	B1_vs_A1	vascular_gate	up_in_B1
Ccm2l	0.527738598910186	0.313717332697397	0.151	0.167	1	0.313717332697397	0.151	0.167	B1_vs_A1	vascular_gate	up_in_B1
Ctla2a	0.528851871966706	-0.92664474912533	0.27	0.243	1	-0.92664474912533	0.27	0.243	B1_vs_A1	vascular_gate	up_in_A1
Pura	0.53008650251021	0.261549412597625	0.3	0.337	1	0.261549412597625	0.3	0.337	B1_vs_A1	vascular_gate	up_in_B1
Ubqln2	0.530421973645856	1.23942784395148	0.107	0.121	1	1.23942784395148	0.107	0.121	B1_vs_A1	vascular_gate	up_in_B1
Ubp1	0.530470330111654	1.10604138596218	0.102	0.102	1	1.10604138596218	0.102	0.102	B1_vs_A1	vascular_gate	up_in_B1
Hras	0.531615357624229	0.83791167713027	0.21	0.224	1	0.83791167713027	0.21	0.224	B1_vs_A1	vascular_gate	up_in_B1
Cyfip1	0.531829657570144	0.670238460707001	0.229	0.243	1	0.670238460707001	0.229	0.243	B1_vs_A1	vascular_gate	up_in_B1
Cltc	0.532043939318743	0.107041664624775	0.291	0.326	1	0.107041664624775	0.291	0.326	B1_vs_A1	vascular_gate	up_in_B1
Zfp771	0.532589704412775	0.95393259604259	0.168	0.176	1	0.95393259604259	0.168	0.176	B1_vs_A1	vascular_gate	up_in_B1
Guk1	0.532972183929268	0.943257014721112	0.213	0.229	1	0.943257014721112	0.213	0.229	B1_vs_A1	vascular_gate	up_in_B1
Smad7	0.533281771032299	0.131895876487357	0.204	0.226	1	0.131895876487357	0.204	0.226	B1_vs_A1	vascular_gate	up_in_B1
Trrap	0.533489043440505	0.756511512956153	0.119	0.135	1	0.756511512956153	0.119	0.135	B1_vs_A1	vascular_gate	up_in_B1
Cbfa2t3	0.53441045031032	0.224442104836878	0.177	0.194	1	0.224442104836878	0.177	0.194	B1_vs_A1	vascular_gate	up_in_B1
Kdm5c	0.534978611915939	1.04250034688239	0.124	0.14	1	1.04250034688239	0.124	0.14	B1_vs_A1	vascular_gate	up_in_B1
Dab2	0.538249384842425	-0.0603191667788274	0.156	0.171	1	-0.0603191667788274	0.156	0.171	B1_vs_A1	vascular_gate	up_in_A1
Cbl	0.539025128044538	1.10009884944777	0.169	0.178	1	1.10009884944777	0.169	0.178	B1_vs_A1	vascular_gate	up_in_B1
Morc3	0.540898572343212	0.911333459536156	0.09	0.102	1	0.911333459536156	0.09	0.102	B1_vs_A1	vascular_gate	up_in_B1
Kpna1	0.541594692269272	1.36883126900055	0.111	0.112	1	1.36883126900055	0.111	0.112	B1_vs_A1	vascular_gate	up_in_B1
Paqr7	0.54265340012056	0.781002147416327	0.109	0.122	1	0.781002147416327	0.109	0.122	B1_vs_A1	vascular_gate	up_in_B1
Cdk12	0.543224283954541	0.877846064683392	0.169	0.179	1	0.877846064683392	0.169	0.179	B1_vs_A1	vascular_gate	up_in_B1
Lhfp	0.543829967886901	0.398579861143888	0.173	0.188	1	0.398579861143888	0.173	0.188	B1_vs_A1	vascular_gate	up_in_B1
Ptges3	0.545536760545728	0.331840122860946	0.243	0.275	1	0.331840122860946	0.243	0.275	B1_vs_A1	vascular_gate	up_in_B1
Rnf111	0.545760606963714	1.23347883078559	0.12	0.122	1	1.23347883078559	0.12	0.122	B1_vs_A1	vascular_gate	up_in_B1
Sept11	0.547813233801436	0.338095128168249	0.282	0.295	1	0.338095128168249	0.282	0.295	B1_vs_A1	vascular_gate	up_in_B1
